-41.3211 73.1111 [61, 17, 8, 17, 24, 154]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
-227.7535 79.136 [97, 21, 178, 31, 65, 105]
-106.1329 13.2229 [2, 40, 4, 1, 17, 50]
-27.7925 6.1825 [27, 18, 7, 0, 1, 22]
-179.1917 72.1917 [90, 27, 13, 0, 127, 120]
-148.642 24.652 [86, 22, 5, 2, 11, 30]
-48.5139 7.0939 [17, 25, 36, 7, 4, 16]


-84.2825 11.1925 [7, 46, 1, 0, 18, 34]
-158.9873 33.8498 [88, 26, 99, 25, 6, 29]
-228.059 121.999 [97, 22, 169, 37, 105, 164]
-65.1385 9.2685 [10, 35, 40, 38, 4, 10]
-175.3793 34.9818 [92, 23, 67, 68, 7, 25]
