-30.9705 26.913 [33, 12, 165, 4, 3, 41]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-68.6346 8.6971 [9, 34, 17, 37, 6, 23]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-78.9713 9.9413 [8, 47, 25, 6, 4, 18]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-68.6346 8.6971 [9, 34, 17, 37, 6, 23]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-78.9713 9.9413 [8, 47, 25, 6, 4, 18]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-68.6346 8.6971 [9, 34, 17, 37, 6, 23]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-78.9713 9.9413 [8, 47, 25, 6, 4, 18]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-68.6346 8.6971 [9, 34, 17, 37, 6, 23]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-78.9713 9.9413 [8, 47, 25, 6, 4, 18]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-68.6346 8.6971 [9, 34, 17, 37, 6, 23]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-78.9713 9.9413 [8, 47, 25, 6, 4, 18]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-68.6346 8.6971 [9, 34, 17, 37, 6, 23]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-78.9713 9.9413 [8, 47, 25, 6, 4, 18]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-97.1201 12.0501 [4, 43, 12, 0, 10, 42]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-182.8555 49.498 [93, 25, 113, 91, 5, 53]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-155.3069 45.8494 [87, 18, 106, 22, 31, 73]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-109.2813 25.0713 [79, 18, 67, 22, 12, 22]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-101.2866 8.1866 [3, 40, 33, 3, 1, 12]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-113.866 30.796 [80, 24, 63, 20, 14, 50]
-76.2131 8.0956 [9, 31, 12, 1, 18, 29]


-122.1336 31.4636 [80, 28, 125, 2, 0, 10]
-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
