-6.85839035974 -0.312439814182 [33, 32, 1]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-11.2141996417 -9.33543558537 [173, 133, 78]
-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-17.8727044096 2.54102877151 [113, 104, 92]
-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]


-18.0938438822 3.36006368646 [104, 97, 115]
-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
-11.4817542956 -9.42162035476 [144, 144, 78]
-16.4144430319 -4.1533216734 [79, 86, 104]
-18.637131313 1.32507536561 [95, 99, 109]
-16.5253018537 -2.91679865698 [134, 95, 97]


-15.3593544356 -7.77081471974 [76, 89, 76]
-16.5182649366 -3.66439552209 [100, 85, 82]
-13.6617338998 -8.92904133525 [83, 133, 79]
-17.771695221 -2.00621004097 [82, 95, 98]
