-9.03556994032 -0.594789308769 [13, 89, 29]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-17.4160622976 -0.44505526895 [101, 99, 72]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
-16.6876776438 -4.67048731132 [81, 98, 83]
-14.959901216 -7.01070343451 [77, 76, 107]
-14.633629736 -10.1960234872 [80, 76, 80]
-16.590414691 -4.8283010862 [78, 97, 85]
-17.6480444557 -2.15068983204 [106, 98, 81]


-17.0668591207 -2.78379724916 [75, 105, 95]
-18.6562685719 0.266921016199 [104, 100, 90]
